episode,reward,length,success,collisions,battery,epsilon
3005,53.199999999999946,77,1,2,77.0,0.05
3006,59.399999999999885,113,1,0,113.0,0.05
3007,56.39999999999992,94,1,1,94.0,0.05
3008,60.799999999999905,99,1,0,99.0,0.05
3009,61.19999999999991,95,1,0,95.0,0.05
3010,56.399999999999906,94,1,1,94.0,0.05
3011,61.59999999999991,91,1,0,91.0,0.05
3012,56.599999999999916,92,1,1,92.0,0.05
3013,60.99999999999992,97,1,0,97.0,0.05
3014,60.99999999999991,97,1,0,97.0,0.05
3015,62.39999999999993,83,1,0,83.0,0.05
3016,52.59999999999992,83,1,2,83.0,0.05
3017,56.39999999999992,94,1,1,94.0,0.05
3018,56.5999999999999,92,1,1,92.0,0.05
3019,61.39999999999991,93,1,0,93.0,0.05
3020,59.999999999999886,107,1,0,107.0,0.05
3021,57.39999999999992,84,1,1,84.0,0.05
3022,62.59999999999992,81,1,0,81.0,0.05
3023,61.599999999999916,91,1,0,91.0,0.05
3024,54.1999999999999,116,1,1,116.0,0.05
3025,56.39999999999991,94,1,1,94.0,0.05
3026,62.39999999999992,83,1,0,83.0,0.05
3027,61.79999999999991,89,1,0,89.0,0.05
3028,57.59999999999992,82,1,1,82.0,0.05
3029,62.199999999999925,85,1,0,85.0,0.05
3030,61.599999999999916,91,1,0,91.0,0.05
3031,55.399999999999906,104,1,1,104.0,0.05
3032,59.3999999999999,113,1,0,113.0,0.05
3033,61.599999999999916,91,1,0,91.0,0.05
3034,62.79999999999993,79,1,0,79.0,0.05
3035,55.3999999999999,104,1,1,104.0,0.05
3036,62.59999999999992,81,1,0,81.0,0.05
3037,56.59999999999992,92,1,1,92.0,0.05
3038,60.799999999999905,99,1,0,99.0,0.05
3039,62.19999999999992,85,1,0,85.0,0.05
3040,56.99999999999991,88,1,1,88.0,0.05
3041,56.19999999999992,96,1,1,96.0,0.05
3042,61.79999999999991,89,1,0,89.0,0.05
3043,57.59999999999992,82,1,1,82.0,0.05
3044,62.799999999999926,79,1,0,79.0,0.05
3045,57.59999999999992,82,1,1,82.0,0.05
3046,51.39999999999992,95,1,2,95.0,0.05
3047,60.79999999999992,99,1,0,99.0,0.05
3048,61.79999999999991,89,1,0,89.0,0.05
3049,61.99999999999992,87,1,0,87.0,0.05
3050,62.19999999999992,85,1,0,85.0,0.05
3051,60.599999999999916,101,1,0,101.0,0.05
3052,51.999999999999915,89,1,2,89.0,0.05
3053,62.39999999999993,83,1,0,83.0,0.05
3054,55.799999999999905,100,1,1,100.0,0.05
3055,56.599999999999916,92,1,1,92.0,0.05
3056,60.399999999999906,103,1,0,103.0,0.05
3057,62.199999999999925,85,1,0,85.0,0.05
3058,60.99999999999991,97,1,0,97.0,0.05
3059,55.599999999999895,102,1,1,102.0,0.05
3060,62.59999999999993,81,1,0,81.0,0.05
3061,56.799999999999926,90,1,1,90.0,0.05
3062,52.19999999999993,87,1,2,87.0,0.05
3063,57.99999999999994,78,1,1,78.0,0.05
3064,60.39999999999989,103,1,0,103.0,0.05
3065,51.99999999999994,89,1,2,89.0,0.05
3066,51.59999999999991,93,1,2,93.0,0.05
3067,40.59999999999998,105,1,4,105.0,0.05
3068,57.599999999999916,82,1,1,82.0,0.05
3069,57.59999999999992,82,1,1,82.0,0.05
3070,60.3999999999999,103,1,0,103.0,0.05
3071,-126.49999999999929,300,0,30,300.0,0.05
3072,55.39999999999989,104,1,1,104.0,0.05
3073,60.59999999999991,101,1,0,101.0,0.05
3074,62.19999999999991,85,1,0,85.0,0.05
3075,60.3999999999999,103,1,0,103.0,0.05
3076,62.59999999999993,81,1,0,81.0,0.05
3077,51.99999999999993,89,1,2,89.0,0.05
3078,57.19999999999993,86,1,1,86.0,0.05
3079,55.39999999999989,104,1,1,104.0,0.05
3080,54.79999999999991,110,1,1,110.0,0.05
3081,59.79999999999989,109,1,0,109.0,0.05
3082,62.199999999999925,85,1,0,85.0,0.05
3083,56.79999999999992,90,1,1,90.0,0.05
3084,61.79999999999992,89,1,0,89.0,0.05
3085,56.59999999999992,92,1,1,92.0,0.05
3086,61.399999999999906,93,1,0,93.0,0.05
3087,57.19999999999992,86,1,1,86.0,0.05
3088,56.19999999999992,96,1,1,96.0,0.05
3089,55.599999999999916,102,1,1,102.0,0.05
3090,62.19999999999991,85,1,0,85.0,0.05
3091,61.799999999999905,89,1,0,89.0,0.05
3092,56.39999999999992,94,1,1,94.0,0.05
3093,52.99999999999988,128,1,1,128.0,0.05
3094,54.999999999999886,108,1,1,108.0,0.05
3095,57.79999999999993,80,1,1,80.0,0.05
3096,56.59999999999991,92,1,1,92.0,0.05
3097,57.19999999999993,86,1,1,86.0,0.05
3098,60.59999999999989,101,1,0,101.0,0.05
3099,61.999999999999915,87,1,0,87.0,0.05
3100,56.79999999999991,90,1,1,90.0,0.05
3101,54.79999999999991,110,1,1,110.0,0.05
3102,60.99999999999992,97,1,0,97.0,0.05
3103,55.799999999999905,100,1,1,100.0,0.05
3104,61.79999999999991,89,1,0,89.0,0.05
3105,56.19999999999991,96,1,1,96.0,0.05
3106,55.19999999999989,106,1,1,106.0,0.05
3107,56.1999999999999,96,1,1,96.0,0.05
3108,57.199999999999925,86,1,1,86.0,0.05
3109,56.199999999999896,96,1,1,96.0,0.05
3110,41.79999999999997,93,1,4,93.0,0.05
3111,60.39999999999991,103,1,0,103.0,0.05
3112,51.19999999999996,97,1,2,97.0,0.05
3113,58.19999999999993,76,1,1,76.0,0.05
3114,62.199999999999925,85,1,0,85.0,0.05
3115,57.39999999999992,84,1,1,84.0,0.05
3116,60.5999999999999,101,1,0,101.0,0.05
3117,61.39999999999991,93,1,0,93.0,0.05
3118,60.99999999999991,97,1,0,97.0,0.05
3119,57.59999999999994,82,1,1,82.0,0.05
3120,56.399999999999906,94,1,1,94.0,0.05
3121,60.59999999999991,101,1,0,101.0,0.05
3122,52.39999999999995,85,1,2,85.0,0.05
3123,57.39999999999992,84,1,1,84.0,0.05
3124,62.199999999999925,85,1,0,85.0,0.05
3125,57.59999999999992,82,1,1,82.0,0.05
3126,49.79999999999994,111,1,2,111.0,0.05
3127,61.799999999999905,89,1,0,89.0,0.05
3128,61.59999999999991,91,1,0,91.0,0.05
3129,59.59999999999994,111,1,0,111.0,0.05
3130,62.39999999999992,83,1,0,83.0,0.05
3131,61.99999999999992,87,1,0,87.0,0.05
3132,61.99999999999992,87,1,0,87.0,0.05
3133,57.79999999999992,80,1,1,80.0,0.05
3134,56.19999999999991,96,1,1,96.0,0.05
3135,62.59999999999993,81,1,0,81.0,0.05
3136,63.399999999999935,73,1,0,73.0,0.05
3137,60.79999999999991,99,1,0,99.0,0.05
3138,48.39999999999988,125,1,2,125.0,0.05
3139,55.79999999999989,100,1,1,100.0,0.05
3140,50.59999999999996,103,1,2,103.0,0.05
3141,61.599999999999916,91,1,0,91.0,0.05
3142,56.59999999999991,92,1,1,92.0,0.05
3143,62.19999999999992,85,1,0,85.0,0.05
3144,55.399999999999906,104,1,1,104.0,0.05
3145,61.59999999999991,91,1,0,91.0,0.05
3146,62.59999999999993,81,1,0,81.0,0.05
3147,59.7999999999999,109,1,0,109.0,0.05
3148,56.59999999999992,92,1,1,92.0,0.05
3149,52.19999999999993,87,1,2,87.0,0.05
3150,55.5999999999999,102,1,1,102.0,0.05
3151,62.199999999999925,85,1,0,85.0,0.05
3152,56.39999999999991,94,1,1,94.0,0.05
3153,58.79999999999991,119,1,0,119.0,0.05
3154,61.599999999999916,91,1,0,91.0,0.05
3155,56.99999999999992,88,1,1,88.0,0.05
3156,60.79999999999992,99,1,0,99.0,0.05
3157,62.39999999999992,83,1,0,83.0,0.05
3158,62.199999999999925,85,1,0,85.0,0.05
3159,61.79999999999992,89,1,0,89.0,0.05
3160,50.19999999999994,107,1,2,107.0,0.05
3161,61.79999999999992,89,1,0,89.0,0.05
3162,57.19999999999992,86,1,1,86.0,0.05
3163,50.799999999999926,101,1,2,101.0,0.05
3164,55.799999999999905,100,1,1,100.0,0.05
3165,55.99999999999992,98,1,1,98.0,0.05
3166,56.199999999999925,96,1,1,96.0,0.05
3167,63.399999999999935,73,1,0,73.0,0.05
3168,63.19999999999993,75,1,0,75.0,0.05
3169,62.19999999999992,85,1,0,85.0,0.05
3170,50.799999999999905,101,1,2,101.0,0.05
3171,61.19999999999991,95,1,0,95.0,0.05
3172,62.399999999999935,83,1,0,83.0,0.05
3173,57.79999999999992,80,1,1,80.0,0.05
3174,50.99999999999991,99,1,2,99.0,0.05
3175,61.59999999999991,91,1,0,91.0,0.05
3176,60.799999999999905,99,1,0,99.0,0.05
3177,61.39999999999992,93,1,0,93.0,0.05
3178,55.79999999999991,100,1,1,100.0,0.05
3179,50.99999999999991,99,1,2,99.0,0.05
3180,61.19999999999991,95,1,0,95.0,0.05
3181,61.1999999999999,95,1,0,95.0,0.05
3182,62.39999999999992,83,1,0,83.0,0.05
3183,60.59999999999993,101,1,0,101.0,0.05
3184,62.39999999999992,83,1,0,83.0,0.05
3185,61.99999999999993,87,1,0,87.0,0.05
3186,56.59999999999991,92,1,1,92.0,0.05
3187,62.39999999999993,83,1,0,83.0,0.05
3188,60.799999999999905,99,1,0,99.0,0.05
3189,50.39999999999993,105,1,2,105.0,0.05
3190,57.19999999999993,86,1,1,86.0,0.05
3191,61.59999999999991,91,1,0,91.0,0.05
3192,58.399999999999864,123,1,0,123.0,0.05
3193,56.199999999999896,96,1,1,96.0,0.05
3194,61.599999999999916,91,1,0,91.0,0.05
3195,60.99999999999991,97,1,0,97.0,0.05
3196,61.99999999999992,87,1,0,87.0,0.05
3197,45.7999999999999,102,1,3,102.0,0.05
3198,59.79999999999988,109,1,0,109.0,0.05
3199,60.7999999999999,99,1,0,99.0,0.05
3200,56.19999999999992,96,1,1,96.0,0.05
3201,63.399999999999935,73,1,0,73.0,0.05
3202,62.39999999999992,83,1,0,83.0,0.05
3203,61.39999999999991,93,1,0,93.0,0.05
3204,59.59999999999991,111,1,0,111.0,0.05
3205,60.1999999999999,105,1,0,105.0,0.05
3206,60.79999999999991,99,1,0,99.0,0.05
3207,62.79999999999993,79,1,0,79.0,0.05
3208,62.799999999999926,79,1,0,79.0,0.05
3209,62.59999999999992,81,1,0,81.0,0.05
3210,60.9999999999999,97,1,0,97.0,0.05
3211,57.39999999999992,84,1,1,84.0,0.05
3212,61.79999999999991,89,1,0,89.0,0.05
3213,59.599999999999895,111,1,0,111.0,0.05
3214,51.59999999999992,93,1,2,93.0,0.05
3215,59.9999999999999,107,1,0,107.0,0.05
3216,60.5999999999999,101,1,0,101.0,0.05
3217,50.399999999999906,105,1,2,105.0,0.05
3218,60.79999999999991,99,1,0,99.0,0.05
3219,56.79999999999991,90,1,1,90.0,0.05
3220,50.59999999999994,103,1,2,103.0,0.05
3221,51.39999999999992,95,1,2,95.0,0.05
3222,51.19999999999992,97,1,2,97.0,0.05
3223,57.59999999999992,82,1,1,82.0,0.05
3224,59.59999999999994,111,1,0,111.0,0.05
3225,62.19999999999992,85,1,0,85.0,0.05
3226,55.19999999999992,106,1,1,106.0,0.05
3227,55.9999999999999,98,1,1,98.0,0.05
3228,49.99999999999995,109,1,2,109.0,0.05
3229,45.79999999999996,102,1,3,102.0,0.05
3230,54.399999999999885,114,1,1,114.0,0.05
3231,54.799999999999905,110,1,1,110.0,0.05
3232,56.999999999999915,88,1,1,88.0,0.05
3233,61.99999999999992,87,1,0,87.0,0.05
3234,61.99999999999992,87,1,0,87.0,0.05
3235,61.999999999999915,87,1,0,87.0,0.05
3236,62.59999999999992,81,1,0,81.0,0.05
3237,49.59999999999996,113,1,2,113.0,0.05
3238,61.799999999999905,89,1,0,89.0,0.05
3239,55.9999999999999,98,1,1,98.0,0.05
3240,49.59999999999995,113,1,2,113.0,0.05
3241,61.59999999999992,91,1,0,91.0,0.05
3242,54.39999999999989,114,1,1,114.0,0.05
3243,55.99999999999993,98,1,1,98.0,0.05
3244,61.99999999999992,87,1,0,87.0,0.05
3245,51.59999999999991,93,1,2,93.0,0.05
3246,51.59999999999991,93,1,2,93.0,0.05
3247,56.999999999999915,88,1,1,88.0,0.05
3248,60.39999999999989,103,1,0,103.0,0.05
3249,57.99999999999992,78,1,1,78.0,0.05
3250,61.19999999999992,95,1,0,95.0,0.05
3251,62.99999999999993,77,1,0,77.0,0.05
3252,62.59999999999992,81,1,0,81.0,0.05
3253,59.99999999999992,107,1,0,107.0,0.05
3254,57.19999999999993,86,1,1,86.0,0.05
3255,55.9999999999999,98,1,1,98.0,0.05
3256,57.799999999999926,80,1,1,80.0,0.05
3257,50.399999999999906,105,1,2,105.0,0.05
3258,62.39999999999992,83,1,0,83.0,0.05
3259,60.9999999999999,97,1,0,97.0,0.05
3260,61.199999999999896,95,1,0,95.0,0.05
3261,59.599999999999895,111,1,0,111.0,0.05
3262,60.79999999999991,99,1,0,99.0,0.05
3263,61.39999999999991,93,1,0,93.0,0.05
3264,62.199999999999925,85,1,0,85.0,0.05
3265,62.39999999999991,83,1,0,83.0,0.05
3266,51.999999999999915,89,1,2,89.0,0.05
3267,57.59999999999993,82,1,1,82.0,0.05
3268,61.39999999999991,93,1,0,93.0,0.05
3269,50.59999999999991,103,1,2,103.0,0.05
3270,51.19999999999994,97,1,2,97.0,0.05
3271,50.3999999999999,105,1,2,105.0,0.05
3272,59.79999999999988,109,1,0,109.0,0.05
3273,57.39999999999993,84,1,1,84.0,0.05
3274,44.99999999999996,110,1,3,110.0,0.05
3275,61.39999999999991,93,1,0,93.0,0.05
3276,59.59999999999989,111,1,0,111.0,0.05
3277,44.39999999999992,116,1,3,116.0,0.05
3278,60.399999999999906,103,1,0,103.0,0.05
3279,55.79999999999994,100,1,1,100.0,0.05
3280,51.599999999999916,93,1,2,93.0,0.05
3281,60.9999999999999,97,1,0,97.0,0.05
3282,61.39999999999991,93,1,0,93.0,0.05
3283,56.99999999999992,88,1,1,88.0,0.05
3284,62.39999999999993,83,1,0,83.0,0.05
3285,60.999999999999915,97,1,0,97.0,0.05
3286,60.199999999999896,105,1,0,105.0,0.05
3287,61.799999999999926,89,1,0,89.0,0.05
3288,62.99999999999993,77,1,0,77.0,0.05
3289,61.99999999999992,87,1,0,87.0,0.05
3290,60.5999999999999,101,1,0,101.0,0.05
3291,57.19999999999992,86,1,1,86.0,0.05
3292,57.999999999999936,78,1,1,78.0,0.05
3293,60.7999999999999,99,1,0,99.0,0.05
3294,54.5999999999999,112,1,1,112.0,0.05
3295,60.7999999999999,99,1,0,99.0,0.05
3296,62.19999999999992,85,1,0,85.0,0.05
3297,56.79999999999991,90,1,1,90.0,0.05
3298,54.9999999999999,108,1,1,108.0,0.05
3299,61.999999999999915,87,1,0,87.0,0.05
3300,62.199999999999925,85,1,0,85.0,0.05
3301,61.399999999999906,93,1,0,93.0,0.05
3302,57.399999999999935,84,1,1,84.0,0.05
3303,60.99999999999991,97,1,0,97.0,0.05
3304,60.7999999999999,99,1,0,99.0,0.05
3305,60.7999999999999,99,1,0,99.0,0.05
3306,60.59999999999991,101,1,0,101.0,0.05
3307,47.399999999999935,86,1,3,86.0,0.05
3308,57.59999999999994,82,1,1,82.0,0.05
3309,56.19999999999991,96,1,1,96.0,0.05
3310,61.19999999999991,95,1,0,95.0,0.05
3311,60.7999999999999,99,1,0,99.0,0.05
3312,46.19999999999994,98,1,3,98.0,0.05
3313,56.79999999999991,90,1,1,90.0,0.05
3314,51.59999999999992,93,1,2,93.0,0.05
3315,61.79999999999992,89,1,0,89.0,0.05
3316,60.199999999999896,105,1,0,105.0,0.05
3317,51.39999999999992,95,1,2,95.0,0.05
3318,60.999999999999915,97,1,0,97.0,0.05
3319,56.799999999999926,90,1,1,90.0,0.05
3320,61.999999999999915,87,1,0,87.0,0.05
3321,50.39999999999992,105,1,2,105.0,0.05
3322,61.59999999999991,91,1,0,91.0,0.05
3323,57.39999999999993,84,1,1,84.0,0.05
3324,60.99999999999993,97,1,0,97.0,0.05
3325,61.799999999999926,89,1,0,89.0,0.05
3326,25.200000000000006,112,1,7,112.0,0.05
3327,61.399999999999906,93,1,0,93.0,0.05
3328,51.59999999999987,142,1,1,142.0,0.05
3329,60.799999999999905,99,1,0,99.0,0.05
3330,31.799999999999812,242,1,3,242.0,0.05
3331,57.19999999999992,86,1,1,86.0,0.05
3332,62.39999999999992,83,1,0,83.0,0.05
3333,60.59999999999993,101,1,0,101.0,0.05
3334,60.39999999999989,103,1,0,103.0,0.05
3335,61.39999999999991,93,1,0,93.0,0.05
3336,60.5999999999999,101,1,0,101.0,0.05
3337,57.59999999999993,82,1,1,82.0,0.05
3338,61.99999999999993,87,1,0,87.0,0.05
3339,59.99999999999989,107,1,0,107.0,0.05
3340,63.19999999999993,75,1,0,75.0,0.05
3341,60.59999999999991,101,1,0,101.0,0.05
3342,56.59999999999993,92,1,1,92.0,0.05
3343,60.199999999999925,105,1,0,105.0,0.05
3344,62.99999999999993,77,1,0,77.0,0.05
3345,60.399999999999906,103,1,0,103.0,0.05
3346,59.99999999999991,107,1,0,107.0,0.05
3347,56.39999999999991,94,1,1,94.0,0.05
3348,61.79999999999991,89,1,0,89.0,0.05
3349,57.599999999999916,82,1,1,82.0,0.05
3350,56.79999999999992,90,1,1,90.0,0.05
3351,55.9999999999999,98,1,1,98.0,0.05
3352,61.399999999999906,93,1,0,93.0,0.05
3353,61.199999999999925,95,1,0,95.0,0.05
3354,59.1999999999999,115,1,0,115.0,0.05
3355,60.99999999999991,97,1,0,97.0,0.05
3356,49.79999999999992,111,1,2,111.0,0.05
3357,58.7999999999999,119,1,0,119.0,0.05
3358,59.99999999999989,107,1,0,107.0,0.05
3359,59.799999999999905,109,1,0,109.0,0.05
3360,50.79999999999991,101,1,2,101.0,0.05
3361,62.19999999999993,85,1,0,85.0,0.05
3362,60.5999999999999,101,1,0,101.0,0.05
3363,51.39999999999992,95,1,2,95.0,0.05
3364,57.99999999999993,78,1,1,78.0,0.05
3365,55.3999999999999,104,1,1,104.0,0.05
3366,51.39999999999991,95,1,2,95.0,0.05
3367,59.79999999999992,109,1,0,109.0,0.05
3368,49.19999999999993,117,1,2,117.0,0.05
3369,61.19999999999991,95,1,0,95.0,0.05
3370,62.59999999999993,81,1,0,81.0,0.05
3371,56.399999999999935,94,1,1,94.0,0.05
3372,61.99999999999992,87,1,0,87.0,0.05
3373,52.99999999999992,79,1,2,79.0,0.05
3374,55.599999999999895,102,1,1,102.0,0.05
3375,54.9999999999999,108,1,1,108.0,0.05
3376,55.39999999999991,104,1,1,104.0,0.05
3377,59.399999999999885,113,1,0,113.0,0.05
3378,61.39999999999992,93,1,0,93.0,0.05
3379,41.59999999999993,95,1,4,95.0,0.05
3380,54.59999999999989,112,1,1,112.0,0.05
3381,60.799999999999926,99,1,0,99.0,0.05
3382,57.199999999999925,86,1,1,86.0,0.05
3383,54.59999999999989,112,1,1,112.0,0.05
3384,50.9999999999999,99,1,2,99.0,0.05
3385,50.79999999999996,101,1,2,101.0,0.05
3386,55.999999999999915,98,1,1,98.0,0.05
3387,52.99999999999987,128,1,1,128.0,0.05
3388,50.799999999999955,101,1,2,101.0,0.05
3389,59.399999999999906,113,1,0,113.0,0.05
3390,44.999999999999964,110,1,3,110.0,0.05
3391,60.9999999999999,97,1,0,97.0,0.05
3392,61.39999999999991,93,1,0,93.0,0.05
3393,50.99999999999991,99,1,2,99.0,0.05
3394,52.799999999999926,81,1,2,81.0,0.05
3395,57.199999999999925,86,1,1,86.0,0.05
3396,60.79999999999991,99,1,0,99.0,0.05
3397,62.19999999999992,85,1,0,85.0,0.05
3398,61.59999999999991,91,1,0,91.0,0.05
3399,53.19999999999986,126,1,1,126.0,0.05
3400,52.59999999999994,83,1,2,83.0,0.05
3401,56.599999999999916,92,1,1,92.0,0.05
3402,57.59999999999993,82,1,1,82.0,0.05
3403,61.399999999999906,93,1,0,93.0,0.05
3404,56.399999999999906,94,1,1,94.0,0.05
3405,55.599999999999916,102,1,1,102.0,0.05
3406,51.79999999999994,91,1,2,91.0,0.05
3407,60.5999999999999,101,1,0,101.0,0.05
3408,58.399999999999935,74,1,1,74.0,0.05
3409,55.9999999999999,98,1,1,98.0,0.05
3410,51.99999999999992,89,1,2,89.0,0.05
3411,56.39999999999991,94,1,1,94.0,0.05
3412,52.39999999999993,85,1,2,85.0,0.05
3413,56.99999999999993,88,1,1,88.0,0.05
3414,62.39999999999992,83,1,0,83.0,0.05
3415,60.7999999999999,99,1,0,99.0,0.05
3416,62.39999999999993,83,1,0,83.0,0.05
3417,49.399999999999885,115,1,2,115.0,0.05
3418,61.79999999999992,89,1,0,89.0,0.05
3419,57.99999999999993,78,1,1,78.0,0.05
3420,56.59999999999994,92,1,1,92.0,0.05
3421,56.59999999999991,92,1,1,92.0,0.05
3422,63.399999999999935,73,1,0,73.0,0.05
3423,57.39999999999992,84,1,1,84.0,0.05
3424,62.39999999999993,83,1,0,83.0,0.05
3425,55.99999999999991,98,1,1,98.0,0.05
3426,57.199999999999925,86,1,1,86.0,0.05
3427,61.59999999999992,91,1,0,91.0,0.05
3428,61.59999999999993,91,1,0,91.0,0.05
3429,44.59999999999991,114,1,3,114.0,0.05
3430,51.19999999999996,97,1,2,97.0,0.05
3431,60.99999999999991,97,1,0,97.0,0.05
3432,56.399999999999935,94,1,1,94.0,0.05
3433,61.399999999999906,93,1,0,93.0,0.05
3434,55.3999999999999,104,1,1,104.0,0.05
3435,51.79999999999996,91,1,2,91.0,0.05
3436,58.199999999999896,125,1,0,125.0,0.05
3437,60.99999999999991,97,1,0,97.0,0.05
3438,57.199999999999925,86,1,1,86.0,0.05
3439,61.99999999999992,87,1,0,87.0,0.05
3440,61.199999999999925,95,1,0,95.0,0.05
3441,60.1999999999999,105,1,0,105.0,0.05
3442,56.79999999999991,90,1,1,90.0,0.05
3443,55.79999999999992,100,1,1,100.0,0.05
3444,51.79999999999991,91,1,2,91.0,0.05
3445,57.19999999999992,86,1,1,86.0,0.05
3446,61.79999999999991,89,1,0,89.0,0.05
3447,61.799999999999905,89,1,0,89.0,0.05
3448,47.199999999999925,88,1,3,88.0,0.05
3449,49.59999999999989,113,1,2,113.0,0.05
3450,50.79999999999994,101,1,2,101.0,0.05
3451,52.19999999999996,87,1,2,87.0,0.05
3452,61.599999999999916,91,1,0,91.0,0.05
3453,60.5999999999999,101,1,0,101.0,0.05
3454,58.199999999999875,125,1,0,125.0,0.05
3455,54.999999999999915,108,1,1,108.0,0.05
3456,60.799999999999905,99,1,0,99.0,0.05
3457,51.599999999999916,93,1,2,93.0,0.05
3458,56.999999999999915,88,1,1,88.0,0.05
3459,56.99999999999992,88,1,1,88.0,0.05
3460,56.399999999999906,94,1,1,94.0,0.05
3461,51.99999999999992,89,1,2,89.0,0.05
3462,55.79999999999991,100,1,1,100.0,0.05
3463,52.39999999999993,85,1,2,85.0,0.05
3464,60.5999999999999,101,1,0,101.0,0.05
3465,54.59999999999988,112,1,1,112.0,0.05
3466,61.399999999999906,93,1,0,93.0,0.05
3467,54.19999999999987,116,1,1,116.0,0.05
3468,45.799999999999926,102,1,3,102.0,0.05
3469,50.399999999999906,105,1,2,105.0,0.05
3470,61.39999999999992,93,1,0,93.0,0.05
3471,61.39999999999991,93,1,0,93.0,0.05
3472,60.79999999999992,99,1,0,99.0,0.05
